         4458208 function calls (4454568 primitive calls) in 676.686 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      404    0.001    0.000    0.004    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\indexed_component.py:975(_setitem_when_not_present)
      309    0.001    0.000    0.002    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\set.py:1270(add)
      102    0.001    0.000    0.009    0.000 {built-in method builtins.print}
       96    0.001    0.000    0.001    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\manifest.py:23(create_new_file_entry)
     2934    0.001    0.000    0.001    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\tablerowcontroller.py:54(row)
        6    0.001    0.000    0.001    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\SCACOPF.py:100(get_branch_dual_normal)
      648    0.001    0.000    0.001    0.000 {built-in method _abc._abc_instancecheck}
       96    0.001    0.000    0.006    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\content.py:29(_setup_references)
       14    0.001    0.000    0.001    0.000 {method 'close' of '_io.TextIOWrapper' objects}
     1392    0.001    0.000    0.001    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\tablenormalizer.py:22(set_maxcount)
       28    0.001    0.000    0.133    0.005 C:\ANACONDA3\lib\site-packages\pyomo\core\base\constraint.py:701(construct)
     1392    0.001    0.000    0.002    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\tablenormalizer.py:116(__init__)
      480    0.001    0.000    0.001    0.000 C:\ANACONDA3\lib\threading.py:81(RLock)
      154    0.001    0.000    0.002    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\set.py:3889(_iter_impl)
      962    0.001    0.000    0.001    0.000 C:\ANACONDA3\lib\zipfile.py:1823(close)
      275    0.001    0.000    0.001    0.000 C:\ANACONDA3\lib\site-packages\pyomo\common\timing.py:57(__init__)
      384    0.001    0.000    0.001    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\component.py:388(__init__)
      476    0.001    0.000    0.002    0.000 C:\ANACONDA3\lib\site-packages\pyomo\opt\results\container.py:317(__getitem__)
        2    0.001    0.000    0.001    0.001 C:\ANACONDA3\lib\site-packages\pyomo\core\base\PyomoModel.py:440(select)
        4    0.001    0.000    0.001    0.000 {built-in method nt.pipe}
      480    0.001    0.000    0.001    0.000 C:\ANACONDA3\lib\zipfile.py:738(__init__)
      824    0.001    0.000    0.002    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\var.py:458(ub)
       96    0.001    0.000    0.004    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\styles.py:29(_setup)
      824    0.001    0.000    0.002    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\var.py:445(lb)
     1584    0.001    0.000    0.011    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\block.py:1425(component_data_objects)
        2    0.001    0.000    0.004    0.002 C:\ANACONDA3\lib\site-packages\pyomo\core\base\PyomoModel.py:324(add_solution)
       96    0.001    0.000    0.058    0.001 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\filemanager.py:124(get_text)
  640/388    0.001    0.000    0.003    0.000 {pyomo.core.expr.numvalue.value}
     1644    0.001    0.000    0.001    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\component.py:803(parent_block)
      480    0.001    0.000    0.032    0.000 C:\ANACONDA3\lib\zipfile.py:190(_check_zipfile)
     1768    0.001    0.000    0.002    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\constraint.py:149(has_lb)
      508    0.001    0.000    0.001    0.000 C:\ANACONDA3\lib\threading.py:1071(is_alive)
      837    0.001    0.000    0.003    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\initializer.py:30(Initializer)
     2394    0.001    0.000    0.001    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\base.py:46(kind)
     2262    0.001    0.000    0.001    0.000 {built-in method builtins.hasattr}
      480    0.001    0.000    0.002    0.000 C:\ANACONDA3\lib\zipfile.py:719(_get_decompressor)
      545    0.001    0.000    0.001    0.000 {built-in method _codecs.charmap_encode}
        2    0.001    0.000    0.002    0.001 C:\ANACONDA3\lib\site-packages\pyomo\solvers\plugins\solvers\GLPK.py:208(process_logfile)
     1648    0.001    0.000    0.001    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\set.py:572(<listcomp>)
     3000    0.001    0.000    0.001    0.000 {built-in method builtins.chr}
      960    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\zipfile.py:1949(_fpclose)
      480    0.000    0.000    0.064    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\filemanager.py:56(_open_bytestream)
     2184    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\constraint.py:324(_lb)
