         22091755 function calls (22085182 primitive calls) in 2610.721 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       30 2590.339   86.345 2609.436   86.981 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\SCACOPF.py:245(run_jl)
     2400    0.002    0.000    0.072    0.000 C:\ANACONDA3\lib\zipfile.py:950(_update_crc)
     6960    0.002    0.000    0.002    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\conf.py:33(get_maxcols)
   236/49    0.002    0.000    0.035    0.001 C:\ANACONDA3\lib\site-packages\pyomo\core\base\indexed_component.py:271(__init__)
    14498    0.002    0.000    0.002    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\var.py:411(domain)
   235/46    0.002    0.000    0.015    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\block.py:787(_add_implicit_sets)
      480    0.002    0.000    0.018    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\body.py:19(__init__)
     6960    0.002    0.000    0.002    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\cellspancontroller.py:18(__init__)
     2400    0.002    0.000    0.004    0.000 C:\ANACONDA3\lib\zipfile.py:768(close)
      393    0.002    0.000    0.028    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\set.py:110(process_setarg)
      960    0.002    0.000    0.004    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\variables.py:17(__init__)
     2655    0.002    0.000    0.003    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\SCACOPF.py:26(remove_minimal_values)
       90    0.002    0.000    0.005    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\model_preparation.py:457(braSCap_rule)
       30    0.002    0.000    0.003    0.000 {method 'read' of '_io.TextIOWrapper' objects}
      480    0.002    0.000    0.022    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\body.py:41(__init__)
      480    0.002    0.000    0.025    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\styles.py:20(__init__)
     2400    0.002    0.000    0.030    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\manifest.py:28(get_file_entry_or_create_new)
     4800    0.002    0.000    0.002    0.000 C:\ANACONDA3\lib\zipfile.py:684(_check_compression)
      140    0.002    0.000    0.002    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\model_preparation.py:559(<genexpr>)
       38    0.002    0.000    0.002    0.000 {method 'close' of '_io.TextIOWrapper' objects}
     1618    0.002    0.000    0.004    0.000 C:\ANACONDA3\lib\threading.py:1071(is_alive)
     3658    0.002    0.000    0.005    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\constraint.py:311(body)
       16    0.002    0.000    0.009    0.001 C:\ANACONDA3\lib\site-packages\pyomo\core\base\var.py:675(construct)
      348    0.002    0.000    0.004    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\set.py:1270(add)
      384    0.002    0.000    0.002    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\component.py:388(__init__)
       75    0.002    0.000    0.002    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\model_preparation.py:447(flexCostN_rule)
        1    0.002    0.002 1160.040 1160.040 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\investment_model_pt1.py:31(InvPt1_function)
       85    0.002    0.000    0.028    0.000 C:\ANACONDA3\lib\site-packages\pyomo\common\sorting.py:98(sorted_robust)
      154    0.002    0.000    0.004    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\set.py:3889(_iter_impl)
    11091    0.002    0.000    0.002    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\var.py:194(is_variable_type)
    12378    0.002    0.000    0.002    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\pyomoobject.py:31(is_expression_type)
     2400    0.002    0.000    0.002    0.000 {function ZipExtFile.close at 0x00000274FD1591F0}
     2400    0.002    0.000    0.002    0.000 C:\ANACONDA3\lib\zipfile.py:1437(getinfo)
       32    0.002    0.000    0.002    0.000 C:\ANACONDA3\lib\inspect.py:171(_has_code_flag)
       32    0.001    0.000    0.003    0.000 C:\ANACONDA3\lib\inspect.py:182(isgeneratorfunction)
     2568    0.001    0.000    0.006    0.000 C:\ANACONDA3\lib\abc.py:96(__instancecheck__)
     1683    0.001    0.000    0.001    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\component.py:803(parent_block)
     2401    0.001    0.000    0.002    0.000 C:\ANACONDA3\lib\zipfile.py:1819(__del__)
     1133    0.001    0.000    0.002    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\var.py:327(copy)
     2146    0.001    0.000    0.002    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\var.py:169(is_binary)
     7200    0.001    0.000    0.001    0.000 C:\ANACONDA3\lib\zipfile.py:1527(<lambda>)
3356/2452    0.001    0.000    0.003    0.000 C:\ANACONDA3\lib\json\encoder.py:333(_iterencode_dict)
  564/375    0.001    0.000    0.013    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\set.py:1982(construct)
     1876    0.001    0.000    0.002    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\var.py:161(is_integer)
      148    0.001    0.000    0.002    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\set.py:2312(__init__)
     6960    0.001    0.000    0.001    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\conf.py:27(get_maxcount)
       75    0.001    0.000    0.002    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\model_preparation.py:453(flexCostQN_rule)
     1711    0.001    0.000    0.001    0.000 {built-in method __new__ of type object at 0x00007FFFEBFFCC90}
     8783    0.001    0.000    0.001    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\var.py:190(is_constant)
     1200    0.001    0.000    0.008    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\tablerowcontroller.py:57(column)
       75    0.001    0.000    0.001    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\model_preparation.py:444(flexCost_rule)
       90    0.001    0.000    0.002    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\model_preparation.py:519(braP_rule)
     1876    0.001    0.000    0.002    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\var.py:178(is_continuous)
       53    0.001    0.000    0.003    0.000 {method 'update' of 'dict' objects}
      837    0.001    0.000    0.009    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\initializer.py:30(Initializer)
     2426    0.001    0.000    0.003    0.000 {method 'write' of '_io.TextIOWrapper' objects}
      480    0.001    0.000    0.002    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\sheets.py:14(__init__)
     2146    0.001    0.000    0.008    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\var.py:103(has_lb)
       90    0.001    0.000    0.002    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\model_preparation.py:528(braQ_rule)
      168    0.001    0.000    0.001    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\investment_model_pt1.py:502(<genexpr>)
     2146    0.001    0.000    0.008    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\var.py:108(has_ub)
      126    0.001    0.000    0.001    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\model_preparation.py:581(nonAntipa_rule)
2374/2336    0.001    0.000    0.001    0.000 C:\ANACONDA3\lib\site-packages\pyomo\opt\results\container.py:285(__setattr__)
     2222    0.001    0.000    0.001    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\var.py:353(set_value)
       32    0.001    0.000    0.008    0.000 C:\ANACONDA3\lib\json\__init__.py:120(dump)
        1    0.001    0.001 1450.126 1450.126 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\investment_model_pt2.py:76(runACOPF)
     3668    0.001    0.000    0.001    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\component.py:980(active)
     1320    0.001    0.000    0.001    0.000 C:\ANACONDA3\lib\json\encoder.py:277(_iterencode_list)
      480    0.001    0.000    0.002    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\document.py:133(_create_shortcuts)
      960    0.001    0.000    0.002    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\table.py:81(nrows)
      225    0.001    0.000    0.001    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\model_preparation.py:465(<genexpr>)
      480    0.001    0.000    0.001    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\compatibility.py:35(bytes2unicode)
      225    0.001    0.000    0.001    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\model_preparation.py:499(<genexpr>)
       75    0.001    0.000    0.001    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\model_preparation.py:450(flexCostQ_rule)
       85    0.001    0.000    0.001    0.000 {method 'sort' of 'list' objects}
      480    0.001    0.000    0.007    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\pagecontainer.py:19(__len__)
     2447    0.001    0.000    0.005    0.000 C:\ANACONDA3\lib\encodings\cp1252.py:18(encode)
      360    0.001    0.000    0.001    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\process_data.py:82(<genexpr>)
 1104/370    0.001    0.000    0.004    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\set.py:1115(__iter__)
     1564    0.001    0.000    0.001    0.000 C:\ANACONDA3\lib\site-packages\ipykernel\iostream.py:418(_is_master_process)
       30    0.001    0.000    0.002    0.000 C:\ANACONDA3\lib\inspect.py:2124(_signature_from_function)
        4    0.001    0.000    0.001    0.000 {built-in method nt.pipe}
     1620    0.001    0.000    0.046    0.000 C:\ANACONDA3\lib\threading.py:1017(_wait_for_tstate_lock)
     2206    0.001    0.000    0.002    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\var.py:406(value)
     2430    0.001    0.000    0.001    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\var.py:216(__call__)
     1888    0.001    0.000    0.001    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\expr\visitor.py:785(visit)
      712    0.001    0.000    0.002    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\set.py:454(__contains__)
      329    0.001    0.000    0.001    0.000 C:\ANACONDA3\lib\site-packages\pyomo\common\log.py:42(is_debug_set)
     5549    0.001    0.000    0.001    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\pyomoobject.py:27(is_variable_type)
     1601    0.001    0.000    0.001    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\component.py:797(parent_component)
     2268    0.001    0.000    0.001    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\expr\symbol_map.py:80(<genexpr>)
     2400    0.001    0.000    0.001    0.000 {method 'seekable' of '_io.BufferedReader' objects}
       30    0.001    0.000    0.004    0.000 C:\ANACONDA3\lib\inspect.py:1102(getfullargspec)
      480    0.001    0.000    0.028    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\content.py:37(get_application_body)
     4614    0.001    0.000    0.001    0.000 {method 'replace' of 'str' objects}
      480    0.001    0.000    0.004    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\pagecontainer.py:22(__iter__)
      960    0.001    0.000    0.001    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\tablerowcontroller.py:29(nrows)
      480    0.001    0.000    0.001    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\document.py:129(application_body_tag)
     2632    0.001    0.000    0.001    0.000 {built-in method math.isfinite}
       16    0.001    0.000    0.001    0.000 {built-in method nt.close}
      480    0.001    0.000    0.416    0.001 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\document.py:58(__detect_mime_type)
     2268    0.001    0.000    0.001    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\expr\symbol_map.py:79(<genexpr>)
        1    0.001    0.001    0.001    0.001 {method 'astype' of 'numpy.ndarray' objects}
       90    0.001    0.000    0.016    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\julia\core.py:623(eval)
       60    0.001    0.000    0.001    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\SCACOPF.py:518(process_flex_result)
        2    0.001    0.000    0.004    0.002 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\input_output_function.py:130(output_data2Json)
       45    0.001    0.000    0.001    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\investment_model_pt1.py:37(trace_pf)
       90    0.001    0.000    0.001    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\julia\core.py:636(_as_pyobj)
     4544    0.001    0.000    0.001    0.000 {method 'upper' of 'str' objects}
     1609    0.001    0.000    0.001    0.000 C:\ANACONDA3\lib\site-packages\ipykernel\iostream.py:96(_event_pipe)
       39    0.001    0.000    0.005    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\set.py:3033(__init__)
       60    0.001    0.000    0.001    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\model_preparation.py:379(genMax_rule)
      150    0.001    0.000    0.008    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\set.py:2232(__init__)
       90    0.001    0.000    0.001    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\julia\core.py:587(check_exception)
     1229    0.001    0.000    0.001    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\set.py:1237(__len__)
       75    0.001    0.000    0.001    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\model_preparation.py:634(loadcurtailQ_rule)
     3417    0.001    0.000    0.001    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\var.py:198(is_potentially_variable)
       15    0.001    0.000 1159.404   77.294 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\SCACOPF.py:412(run_SCACOPF_jl)
      179    0.001    0.000    0.001    0.000 C:\ANACONDA3\lib\inspect.py:2489(__init__)
     3120    0.001    0.000    0.001    0.000 {method 'pop' of 'dict' objects}
     2452    0.001    0.000    0.004    0.000 C:\ANACONDA3\lib\json\encoder.py:413(_iterencode)
      154    0.001    0.000    0.001    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\set.py:3693(dimen)
       15    0.001    0.000 1450.093   96.673 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\SCACOPF.py:479(run_ACOPF_jl)
      189    0.001    0.000    0.001    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\set.py:1858(__new__)
      115    0.001    0.000    0.005    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\indexed_component.py:387(keys)
       75    0.001    0.000    0.001    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\model_preparation.py:414(flexPMax_rule)
        2    0.001    0.000    0.002    0.001 C:\ANACONDA3\lib\site-packages\pyomo\solvers\plugins\solvers\GLPK.py:208(process_logfile)
        2    0.001    0.000    0.001    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\PyomoModel.py:182(delete_symbol_map)
      275    0.001    0.000    0.001    0.000 C:\ANACONDA3\lib\site-packages\pyomo\common\timing.py:204(toc)
       75    0.001    0.000    0.001    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\model_preparation.py:630(loadcurtail_rule)
       90    0.001    0.000    0.001    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\model_preparation.py:647(<genexpr>)
      275    0.001    0.000    0.001    0.000 C:\ANACONDA3\lib\site-packages\pyomo\common\timing.py:172(__init__)
      329    0.001    0.000    0.001    0.000 C:\ANACONDA3\lib\logging\__init__.py:1675(getEffectiveLevel)
      150    0.001    0.000    0.012    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\disable_methods.py:111(construct)
      148    0.000    0.000    0.002    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\set.py:2295(__new__)
      225    0.000    0.000    0.001    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\investment_model_pt2.py:65(<genexpr>)
      348    0.000    0.000    0.001    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\set.py:1550(_add_impl)
       75    0.000    0.000    0.001    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\model_preparation.py:426(flexQMax_rule)
        1    0.000    0.000    0.005    0.005 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\invest_check.py:16(overInvstment_check)
       76    0.000    0.000    0.001    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\model_preparation.py:929(<genexpr>)
     2910    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\var.py:402(value)
      480    0.000    0.000    0.000    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\pagecontainer.py:14(__init__)
       76    0.000    0.000    0.001    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\model_preparation.py:925(<genexpr>)
       90    0.000    0.000    0.001    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\model_preparation.py:649(<genexpr>)
       60    0.000    0.000    0.001    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\model_preparation.py:389(genMin_rule)
      802    0.000    0.000    0.001    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\set.py:1541(_iter_impl)
      480    0.000    0.000    0.000    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\document.py:113(__init__)
      275    0.000    0.000    0.001    0.000 C:\ANACONDA3\lib\site-packages\pyomo\common\timing.py:57(__init__)
        2    0.000    0.000    0.001    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\block.py:1667(is_constructed)
      480    0.000    0.000    0.001    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\tablerowcontroller.py:32(ncols)
       75    0.000    0.000    0.001    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\model_preparation.py:420(flexPMin_rule)
       75    0.000    0.000    0.001    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\model_preparation.py:433(flexQMin_rule)
        1    0.000    0.000    0.191    0.191 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\model_preparation.py:659(addConstraints)
       76    0.000    0.000    0.000    0.000 {built-in method _locale._getdefaultlocale}
       30    0.000    0.000    0.001    0.000 C:\ANACONDA3\lib\ntpath.py:180(split)
        2    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\expr\symbol_map.py:78(<listcomp>)
       39    0.000    0.000    0.002    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\set.py:3059(construct)
       30    0.000    0.000    0.003    0.000 C:\ANACONDA3\lib\inspect.py:2218(_signature_from_callable)
      480    0.000    0.000    0.001    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\table.py:85(ncols)
       90    0.000    0.000    0.002    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\model_preparation.py:538(interv_rule)
      101    0.000    0.000    0.001    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\set.py:3898(__len__)
       54    0.000    0.000    0.001    0.000 C:\ANACONDA3\lib\ntpath.py:124(splitdrive)
      480    0.000    0.000    0.000    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\meta.py:130(__init__)
        8    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\common\factory.py:42(__iter__)
     1564    0.000    0.000    0.001    0.000 C:\ANACONDA3\lib\site-packages\ipykernel\iostream.py:437(_schedule_flush)
       39    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\set.py:3211(_checkArgs)
      696    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\indexed_component.py:36(normalize_index)
      348    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\set.py:1221(get)
       15    0.000    0.000    0.001    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\SCACOPF.py:146(get_branch_dual_cont)
     3736    0.000    0.000    0.000    0.000 {built-in method builtins.abs}
       15    0.000    0.000    0.002    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\model_preparation.py:643(budget_rule)
     2256    0.000    0.000    0.000    0.000 {function Bunch.__getitem__ at 0x0000027495C8E550}
      189    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\set.py:387(__new__)
       28    0.000    0.000    0.031    0.001 C:\ANACONDA3\lib\site-packages\pyomo\core\base\constraint.py:689(__init__)
        2    0.000    0.000    0.005    0.002 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\process_data.py:71(record_invest_from_pyo_result)
       30    0.000    0.000    0.001    0.000 C:\ANACONDA3\lib\inspect.py:2772(__init__)
    78/39    0.000    0.000    0.001    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\set.py:3671(__new__)
      150    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\set.py:397(__call__)
      338    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\component.py:698(__init__)
      365    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\logging\__init__.py:1689(isEnabledFor)
      306    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\json\encoder.py:223(floatstr)
       76    0.000    0.000    0.000    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\investment_model_pt1.py:423(<genexpr>)
     1572    0.000    0.000    0.000    0.000 {built-in method nt.getpid}
     1624    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\threading.py:513(is_set)
      150    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\set.py:1198(__init__)
      480    0.000    0.000    0.000    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\meta.py:209(__init__)
       30    0.000    0.000    0.017    0.001 C:\ANACONDA3\lib\json\__init__.py:274(load)
      105    0.000    0.000    0.001    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\investment_model_pt2.py:63(<genexpr>)
        1    0.000    0.000    0.000    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\model_preparation.py:62(readVarPara)
       65    0.000    0.000    0.178    0.003 C:\ANACONDA3\lib\site-packages\pyomo\core\base\block.py:524(__setattr__)
      275    0.000    0.000    0.001    0.000 C:\ANACONDA3\lib\logging\__init__.py:1436(info)
     2232    0.000    0.000    0.000    0.000 {method 'items' of 'dict' objects}
      734    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\set.py:1250(dimen)
       15    0.000    0.000    0.001    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\SCACOPF.py:67(get_branch_pf_cont)
