         49850872 function calls (49829754 primitive calls) in 3728.433 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       16    0.000    0.000    0.000    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\investment_model_pt1.py:351(<genexpr>)
        3    0.000    0.000    0.002    0.001 C:\ANACONDA3\lib\threading.py:834(start)
        1    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\xlrd\timemachine.py:10(<module>)
        1    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\xlrd\sheet.py:50(Sheet)
       49    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\re.py:270(escape)
       36    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\inspect.py:182(isgeneratorfunction)
       69    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pandas\core\dtypes\generic.py:43(_check)
       30    0.000    0.000    0.000    0.000 {built-in method builtins.any}
       16    0.000    0.000    0.424    0.027 C:\ANACONDA3\lib\xml\sax\expatreader.py:206(feed)
        9    0.000    0.000    0.000    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\investment_model_pt2.py:63(<genexpr>)
        1    0.000    0.000    0.000    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\cells.py:7(<module>)
       23    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\subprocess.py:191(Close)
        1    0.000    0.000    0.000    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\variables.py:7(<module>)
       10    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\block.py:165(sort_indices)
      134    0.000    0.000    0.000    0.000 {method 'getrandbits' of '_random.Random' objects}
        1    0.000    0.000    0.002    0.002 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\tablerowcontroller.py:7(<module>)
        1    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\codecs.py:1071(<dictcomp>)
      100    0.000    0.000    0.000    0.000 {method 'index' of 'range' objects}
       52    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pandas\io\excel\_odfreader.py:158(_is_empty_row)
      202    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\inspect.py:2551(kind)
        1    0.000    0.000    0.000    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\pages.py:7(<module>)
        1    0.000    0.000    0.000    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\tablenormalizer.py:7(<module>)
      105    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:397(has_location)
       10    0.000    0.000    0.000    0.000 {method 'flush' of '_io.TextIOWrapper' objects}
        4    0.000    0.000    0.425    0.106 C:\ANACONDA3\lib\xml\sax\expatreader.py:103(parse)
        1    0.000    0.000    0.000    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\whitespaces.py:7(<module>)
       12    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\enum.py:68(__init__)
        1    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\xlrd\xldate.py:6(<module>)
        2    0.000    0.000    0.002    0.001 C:\ANACONDA3\lib\encodings\__init__.py:70(search_function)
       30    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\threading.py:513(is_set)
        4    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\solvers\plugins\solvers\GLPK.py:144(_default_executable)
        1    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pandas\core\indexes\base.py:2232(is_unique)
       38    0.000    0.000    0.000    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\xmlns.py:33(register_namespace)
        6    0.000    0.000    5.293    0.882 C:\ANACONDA3\lib\subprocess.py:1078(wait)
        2    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\random.py:123(seed)
        1    0.000    0.000    0.000    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\bytestreammanager.py:7(<module>)
      163    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\global_set.py:36(_parent)
        8    0.000    0.000    0.002    0.000 C:\ANACONDA3\lib\tempfile.py:279(gettempdir)
        2    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\opt\results\solver.py:186(__init__)
        8    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\block.py:1494(block_data_objects)
       13    0.000    0.000    0.000    0.000 {built-in method nt._path_splitroot}
      156    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\odf\element.py:311(__str__)
        8    0.000    0.000    0.012    0.002 C:\ANACONDA3\lib\site-packages\pyomo\common\fileutils.py:466(path)
        1    0.000    0.000    0.064    0.064 C:\ANACONDA3\lib\site-packages\odf\odfmanifest.py:21(<module>)
       36    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\functools.py:429(_unwrap_partial)
        1    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pandas\io\parsers\base_parser.py:517(_convert_to_ndarrays)
        1    0.000    0.000    0.675    0.675 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\model_preparation.py:936(prepare_model)
      101    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:834(create_module)
      202    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\inspect.py:2543(default)
        1    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pandas\io\parsers\readers.py:940(_get_options_with_defaults)
      202    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\inspect.py:2547(annotation)
        1    0.000    0.000    0.000    0.000 {pandas._libs.lib.to_object_array}
        7    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\genericpath.py:27(isfile)
        4    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\opt\solver\shellcmd.py:108(available)
        6    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pandas\core\generic.py:239(__init__)
        1    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\odf\opendocument.py:123(__init__)
        1    0.000    0.000    0.002    0.002 C:\ANACONDA3\lib\email\message.py:5(<module>)
        2    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\objective.py:262(__init__)
       10    0.000    0.000    0.000    0.000 {built-in method nt._getfullpathname}
       22    0.000    0.000    0.000    0.000 {built-in method time.time}
        1    0.000    0.000    0.014    0.014 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\xmlns.py:7(<module>)
        1    0.000    0.000    0.001    0.001 C:\ANACONDA3\lib\xml\dom\__init__.py:1(<module>)
       76    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\sre_compile.py:453(_get_iscased)
        3    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\subprocess.py:1215(_filter_handle_list)
        1    0.000    0.000    0.002    0.002 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\sheets.py:7(<module>)
        1    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pandas\io\parsers\base_parser.py:83(__init__)
        8    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\xml\sax\saxutils.py:338(prepare_input_source)
        1    0.000    0.000    0.010    0.010 C:\ANACONDA3\lib\email\feedparser.py:5(<module>)
        1    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\email\_policybase.py:99(_extend_docstrings)
        7    0.000    0.000    0.000    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\model_preparation.py:545(<genexpr>)
        4    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\block.py:1273(component)
        1    0.000    0.000    0.002    0.002 C:\ANACONDA3\lib\xml\sax\__init__.py:1(<module>)
        8    0.000    0.000    0.005    0.001 C:\ANACONDA3\lib\tempfile.py:295(mkstemp)
        1    0.000    0.000    0.519    0.519 C:\ANACONDA3\lib\site-packages\pandas\io\excel\_base.py:499(__init__)
        1    0.000    0.000    0.001    0.001 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\pagecontainer.py:7(<module>)
       84    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\set.py:3204(_domain)
        8    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\opt\results\container.py:167(__getattr__)
       10    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\ntpath.py:524(abspath)
        9    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\contextlib.py:463(_push_exit_callback)
        3    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\typing.py:868(__new__)
        1    0.000    0.000    0.002    0.002 C:\ANACONDA3\lib\site-packages\odf\load.py:27(<module>)
        3    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\threading.py:258(_acquire_restore)
       34    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\block.py:1412(component_objects)
        1    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\tempfile.py:150(_candidate_tempdir_list)
        7    0.000    0.000    0.000    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\model_preparation.py:291(<genexpr>)
        1    0.000    0.000    0.002    0.002 C:\ANACONDA3\lib\email\charset.py:6(<module>)
       12    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\common\fileutils.py:688(__call__)
        1    0.000    0.000    0.056    0.056 C:\ANACONDA3\lib\xml\sax\saxutils.py:1(<module>)
       16    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\var.py:305(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\process_data.py:149(mult_for_bus)
        1    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\http\__init__.py:5(HTTPStatus)
        2    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\objective.py:147(__init__)
        1    0.000    0.000    0.001    0.001 C:\ANACONDA3\lib\site-packages\pandas\core\internals\construction.py:425(dict_to_mgr)
        1    0.000    0.000    0.000    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\tableutils.py:7(<module>)
        2    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pandas\core\internals\blocks.py:2025(new_block)
       31    0.000    0.000    0.000    0.000 {method 'group' of 're.Match' objects}
        2    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\common\config.py:1972(__getitem__)
       49    0.000    0.000    0.000    0.000 {method 'translate' of 'str' objects}
       20    0.000    0.000    0.000    0.000 {pandas._libs.lib.is_list_like}
        6    0.000    0.000    0.000    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\input_output_function.py:237(<listcomp>)
        2    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\urllib\parse.py:369(urlparse)
        1    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\mimetypes.py:1(<module>)
        8    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pandas\core\generic.py:5585(__setattr__)
        3    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pandas\io\parsers\base_parser.py:679(_infer_types)
        1    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pandas\io\parsers\python_parser.py:340(_infer_columns)
        1    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\odf\draw.py:21(<module>)
        8    0.000    0.000    0.006    0.001 C:\ANACONDA3\lib\site-packages\pyomo\common\tempfiles.py:123(create_tempfile)
       40    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\xml\sax\expatreader.py:391(start_namespace_decl)
        9    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\sre_compile.py:432(_generate_overlap_table)
        9    0.000    0.000    0.000    0.000 {built-in method nt.getpid}
        1    0.000    0.000    0.000    0.000 {pandas._libs.lib.infer_dtype}
       20    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\odf\attrconverters.py:43(cnv_boolean)
        1    0.000    0.000    0.007    0.007 C:\ANACONDA3\lib\email\_policybase.py:1(<module>)
        8    0.000    0.000    0.002    0.000 C:\ANACONDA3\lib\tempfile.py:105(_sanitize_params)
       23    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pandas\core\dtypes\common.py:1587(_is_dtype_type)
        1    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\ssl.py:474(SSLContext)
        1    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\email\_encoded_words.py:1(<module>)
        3    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\odf\opendocument.py:772(getElementsByType)
        1    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\odf\namespaces.py:20(<module>)
        1    0.000    0.000    0.000    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\base.py:16(GenericWrapper)
       80    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1465(<genexpr>)
       10    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\os.py:740(encodekey)
        3    0.000    0.000    0.000    0.000 {built-in method _winapi.GetExitCodeProcess}
        9    0.000    0.000    0.000    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\model_preparation.py:930(<genexpr>)
        1    0.000    0.000    0.000    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\wrapcache.py:7(<module>)
        7    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\_collections_abc.py:72(_check_methods)
        3    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pandas\core\generic.py:5525(__finalize__)
        6    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\opt\results\container.py:144(__init__)
        2    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\common\gc_manager.py:37(__init__)
       10    0.000    0.000    0.000    0.000 {built-in method numpy.empty}
        4    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\os.py:1019(fdopen)
        2    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\objective.py:440(sense)
       65    0.000    0.000    0.000    0.000 {method 'items' of 'mappingproxy' objects}
        1    0.000    0.000    0.585    0.585 C:\ANACONDA3\lib\site-packages\pandas\io\excel\_base.py:422(read_excel)
      109    0.000    0.000    0.000    0.000 {pandas._libs.lib.is_scalar}
        1    0.000    0.000    0.003    0.003 C:\ANACONDA3\lib\site-packages\defusedxml\__init__.py:6(<module>)
        8    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pandas\core\construction.py:695(_try_cast)
      126    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\set.py:3197(_domain)
       50    0.000    0.000    0.000    0.000 {method 'intersection' of 'set' objects}
       32    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\set.py:2462(<genexpr>)
        4    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\suffix.py:63(active_import_suffix_generator)
        1    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\xml\parsers\expat.py:1(<module>)
        3    0.000    0.000    0.026    0.009 <frozen importlib._bootstrap_external>:1164(create_module)
        2    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\config.py:75(__getattr__)
        4    0.000    0.000    0.001    0.000 C:\ANACONDA3\lib\site-packages\pyomo\common\tee.py:426(_start)
        3    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\subprocess.py:911(__exit__)
       33    0.000    0.000    0.000    0.000 {method 'setter' of 'property' objects}
        5    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1352(_legacy_get_spec)
        9    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\subprocess.py:1206(_make_inheritable)
        4    0.000    0.000    0.002    0.001 C:\ANACONDA3\lib\site-packages\pyomo\common\tee.py:354(open)
       40    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\xml\sax\expatreader.py:394(end_namespace_decl)
        1    0.000    0.000    0.000    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\propertymixins.py:7(<module>)
        1    0.000    0.000    0.002    0.002 C:\ANACONDA3\lib\site-packages\pandas\io\parsers\readers.py:1240(read)
        5    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\sre_parse.py:267(getuntil)
        1    0.000    0.000    0.001    0.001 C:\ANACONDA3\lib\urllib\request.py:945(AbstractBasicAuthHandler)
        1    0.000    0.000    0.000    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\xmlns.py:106(<listcomp>)
        4    0.000    0.000    0.000    0.000 {method 'fullmatch' of 're.Pattern' objects}
        1    0.000    0.000    0.001    0.001 C:\ANACONDA3\lib\xml\sax\xmlreader.py:1(<module>)
        5    0.000    0.000    0.000    0.000 <frozen zipimport>:321(_get_module_info)
       12    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\enum.py:370(__getattr__)
       64    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\enum.py:506(<lambda>)
       18    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\odf\attrconverters.py:96(cnv_family)
        1    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pandas\core\internals\managers.py:2008(_form_blocks)
        1    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pandas\io\parsers\readers.py:1018(_clean_options)
        9    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\sre_parse.py:258(getwhile)
        4    0.000    0.000    0.000    0.000 {built-in method nt.getcwd}
       14    0.000    0.000    0.000    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\propertymixins.py:14(StringProperty)
        3    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\common\fileutils.py:281(_system)
        1    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\mimetypes.py:384(_default_mime_types)
        8    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\defusedxml\expatreader.py:48(reset)
        6    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\numpy\core\numeric.py:289(full)
        1    0.000    0.000    0.001    0.001 C:\ANACONDA3\lib\site-packages\pandas\io\parsers\readers.py:886(__init__)
        4    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\xml\sax\expatreader.py:90(__init__)
        9    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\contextlib.py:381(_exit_wrapper)
        8    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\common\tempfiles.py:411(_resolve_tempdir)
        3    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pandas\core\indexes\base.py:7106(_maybe_cast_data_without_dtype)
       16    0.000    0.000    0.000    0.000 <string>:5(cy_isgenerator)
        6    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pandas\core\common.py:229(asarray_tuplesafe)
        1    0.000    0.000    0.011    0.011 C:\ANACONDA3\lib\email\parser.py:5(<module>)
        1    0.000    0.000    0.001    0.001 C:\ANACONDA3\lib\site-packages\pandas\io\excel\_odfreader.py:69(get_sheet_by_name)
        1    0.000    0.000    0.057    0.057 C:\ANACONDA3\lib\site-packages\defusedxml\expatreader.py:6(<module>)
       11    0.000    0.000    0.012    0.001 C:\ANACONDA3\lib\site-packages\pyomo\common\fileutils.py:532(__nonzero__)
        9    0.000    0.000    0.000    0.000 {built-in method _winapi.DuplicateHandle}
        4    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pandas\core\dtypes\missing.py:149(_isna)
        1    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pandas\io\parsers\python_parser.py:950(_rows_to_cols)
        2    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\encodings\__init__.py:43(normalize_encoding)
        3    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\_weakrefset.py:81(add)
        4    0.000    0.000    0.000    0.000 {method 'astype' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.000    0.000 {built-in method _imp.create_builtin}
       38    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\enum.py:223(<genexpr>)
        1    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\block.py:1940(construct)
        3    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\contextlib.py:385(__init__)
        7    0.000    0.000    0.001    0.000 C:\ANACONDA3\lib\site-packages\pandas\core\indexes\base.py:6987(ensure_index)
        1    0.000    0.000    0.000    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\observer.py:7(<module>)
       51    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\component.py:463(ctype)
       12    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pandas\util\version\__init__.py:346(<genexpr>)
        2    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pandas\core\internals\managers.py:1016(iget)
        6    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\email\_policybase.py:94(_append_doc)
        1    0.000    0.000    0.000    0.000 {built-in method pandas._libs.lib.is_datetime_array}
        1    0.000    0.000    0.000    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\input_output_function.py:222(<dictcomp>)
        3    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pandas\io\common.py:198(stringify_path)
        3    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\threading.py:734(_newname)
       16    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pandas\core\dtypes\common.py:145(classes)
        1    0.000    0.000    0.000    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\model_preparation.py:841(form_tree)
        6    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\_collections_abc.py:657(get)
        2    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\common\gc_manager.py:49(close)
        3    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pandas\core\dtypes\common.py:540(is_string_dtype)
        1    0.000    0.000    0.000    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\cells.py:34(Cell)
        3    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\common\fileutils.py:288(_path)
       16    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\var.py:886(domain)
        1    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\email\errors.py:5(<module>)
        4    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\common\tee.py:244(close)
        4    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\odf\odfmanifest.py:83(s_file_entry)
        1    0.000    0.000    0.000    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\xmlns.py:29(update)
        2    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\common\config.py:2043(__setattr__)
        2    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\common\tee.py:420(__del__)
        2    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\solvers\plugins\converter\glpsol.py:24(can_convert)
       19    0.000    0.000    0.000    0.000 {method 'translate' of 'bytearray' objects}
        1    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\ssl.py:182(_TLSAlertType)
        1    0.000    0.000    0.000    0.000 {method '_rebuild_blknos_and_blklocs' of 'pandas._libs.internals.BlockManager' objects}
        1    0.000    0.000    0.001    0.001 C:\ANACONDA3\lib\site-packages\odf\office.py:21(<module>)
        1    0.000    0.000    0.000    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\model_preparation.py:367(rules)
        1    0.000    0.000    0.000    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\styles.py:118(Style)
        1    0.000    0.000    0.000    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\table.py:24(Table)
        4    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\objective.py:419(expr)
        4    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pandas\core\dtypes\missing.py:226(_isna_array)
        3    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pandas\core\dtypes\cast.py:1960(construct_1d_object_array_from_listlike)
        1    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\odf\odfmanifest.py:95(manifestlist)
        2    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\component.py:590(name)
        7    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\block.py:1294(component_map)
        6    0.000    0.000    0.000    0.000 {built-in method builtins.repr}
        1    0.000    0.000    0.004    0.004 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\investment_model_pt2.py:46(OFrule2)
      100    0.000    0.000    0.000    0.000 {pandas._libs.lib.item_from_zerodim}
        1    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\http\client.py:772(HTTPConnection)
        4    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\abc.py:84(__new__)
        3    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\warnings.py:130(filterwarnings)
        8    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\tempfile.py:84(_infer_return_type)
        6    0.000    0.000    0.000    0.000 {built-in method numpy.core._multiarray_umath.implement_array_function}
        1    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pandas\core\indexes\base.py:845(_engine)
        4    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\xml\sax\expatreader.py:223(_close_source)
        1    0.000    0.000    0.000    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\conf.py:8(<module>)
       10    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:159(_path_isdir)
