         2290778 function calls (2285667 primitive calls) in 112.290 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       12    0.000    0.000    0.000    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\investment_model_pt2.py:47(<genexpr>)
      312    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\expr\symbol_map.py:79(<genexpr>)
       16    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\var.py:791(_getitem_when_not_present)
       48    0.000    0.000    0.002    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\content.py:37(get_application_body)
       62    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\indexed_component.py:657(<listcomp>)
      272    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\indexed_component.py:347(index_set)
        9    0.000    0.000    0.000    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\julia\core.py:587(check_exception)
       96    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\random.py:285(choice)
        3    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\block.py:817(_flag_vars_as_stale)
       71    0.000    0.000    0.000    0.000 {built-in method builtins.setattr}
        1    0.000    0.000    0.012    0.012 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\document.py:7(<module>)
      510    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\set.py:1408(isordered)
       59    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\json\encoder.py:223(floatstr)
       48    0.000    0.000    0.000    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\document.py:129(application_body_tag)
      215    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\set.py:280(constant)
       37    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\block.py:373(values)
       51    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\opt\results\container.py:150(__len__)
      312    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\expr\symbol_map.py:80(<genexpr>)
      683    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\component.py:295(active)
      186    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\indexed_component.py:657(<genexpr>)
        6    0.000    0.000    0.000    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\model_preparation.py:466(braSCap_rule)
        3    0.000    0.000    0.030    0.010 C:\ANACONDA3\lib\site-packages\pyomo\opt\base\convert.py:26(convert_problem)
        1    0.000    0.000    0.009    0.009 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\model_preparation.py:342(addVar)
       34    0.000    0.000    0.013    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\indexed_component.py:1047(__init__)
       33    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1493(_get_spec)
       30    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\constraint.py:681(__new__)
      420    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\set.py:1133(isfinite)
        1    0.000    0.000    0.000    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\model_preparation.py:208(_create_edges_graph)
        6    0.000    0.000    0.000    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\investment_model_pt1.py:423(<genexpr>)
       12    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\ntpath.py:77(join)
       33    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:484(_get_cached)
      148    0.000    0.000    0.000    0.000 {method 'count' of 'str' objects}
        5    0.000    0.000    0.000    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\model_preparation.py:456(flexCostN_rule)
        3    0.000    0.000    0.003    0.001 C:\ANACONDA3\lib\site-packages\pyomo\solvers\plugins\solvers\GLPK.py:162(create_command_line)
        3    0.000    0.000    0.035    0.012 C:\ANACONDA3\lib\site-packages\pyomo\opt\solver\shellcmd.py:196(_presolve)
     33/1    0.000    0.000    0.022    0.022 {built-in method builtins.exec}
      452    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\pyomoobject.py:27(is_variable_type)
       51    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\block.py:344(<genexpr>)
      196    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\enum.py:631(__new__)
       36    0.000    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:145(_path_is_mode_type)
        6    0.000    0.000    0.000    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\model_preparation.py:528(braP_rule)
        2    0.000    0.000   45.753   22.876 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\SCACOPF.py:480(run_ACOPF_jl)
       96    0.000    0.000    0.000    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\tablerowcontroller.py:29(nrows)
      3/1    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\sre_parse.py:493(_parse)
      108    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\block.py:395(<genexpr>)
       33    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:58(__init__)
      164    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\component.py:657(active)
        3    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\opt\results\solution.py:53(__init__)
       12    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\common\factory.py:31(__call__)
       66    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:376(cached)
       10    0.000    0.000    0.061    0.006 C:\ANACONDA3\lib\threading.py:1017(_wait_for_tstate_lock)
        1    0.000    0.000    0.022    0.022 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\__init__.py:21(<module>)
       21    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\encodings\cp1252.py:22(decode)
      132    0.000    0.000    0.000    0.000 {method 'rfind' of 'str' objects}
      388    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\inspect.py:2539(name)
       33    0.000    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:1070(path_stats)
        6    0.000    0.000    0.006    0.001 C:\ANACONDA3\lib\site-packages\pyomo\common\tempfiles.py:389(release)
        6    0.000    0.000    0.000    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\model_preparation.py:537(braQ_rule)
        1    0.000    0.000    0.000    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\nodestructuretags.py:7(<module>)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1549(_fill_cache)
        6    0.000    0.000    0.073    0.012 C:\ANACONDA3\lib\subprocess.py:1353(_wait)
      180    0.000    0.000    0.000    0.000 {built-in method nt.fspath}
      158    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\set.py:393(__init__)
      132    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:867(__exit__)
        9    0.000    0.000    0.001    0.000 C:\ANACONDA3\lib\site-packages\pyomo\opt\results\container.py:191(add)
       33    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:586(_validate_timestamp_pyc)
        3    0.000    0.000    0.083    0.028 C:\ANACONDA3\lib\subprocess.py:452(run)
        3    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\opt\results\results_.py:40(__init__)
      196    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\_collections_abc.py:302(__subclasshook__)
        3    0.000    0.000    0.000    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\investment_model_pt1.py:37(trace_pf)
        3    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\subprocess.py:1101(_close_pipe_fds)
      324    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\var.py:198(is_potentially_variable)
      132    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:863(__enter__)
        5    0.000    0.000    0.002    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\expression.py:49(__call__)
      123    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\set.py:3193(domain)
        6    0.000    0.000    0.001    0.000 C:\ANACONDA3\lib\site-packages\pyomo\common\tee.py:217(__init__)
       33    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:176(cb)
        5    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\json\encoder.py:204(iterencode)
       12    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\tempfile.py:144(__next__)
        3    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\opt\results\solver.py:195(__init__)
      347    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\set.py:3967(get)
        4    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\solvers\plugins\solvers\GLPK.py:113(__init__)
        5    0.000    0.000    0.000    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\model_preparation.py:462(flexCostQN_rule)
       51    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\block.py:1412(component_objects)
        4    0.000    0.000    0.000    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\model_preparation.py:406(genQMax_rule)
      237    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\set.py:3676(<genexpr>)
       13    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\objective.py:419(expr)
       48    0.000    0.000    0.000    0.000 {method 'format' of 'str' objects}
       12    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\block.py:1526(_tree_iterator)
       12    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\tempfile.py:147(<listcomp>)
        4    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\PyomoModel.py:152(clear)
       33    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:516(_check_name_wrapper)
       42    0.000    0.000    0.000    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\invest_check.py:49(<genexpr>)
        5    0.000    0.000    0.000    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\model_preparation.py:453(flexCost_rule)
        3    0.000    0.000    0.001    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\objective.py:281(construct)
        3    0.000    0.000    0.030    0.010 C:\ANACONDA3\lib\site-packages\pyomo\opt\base\solvers.py:649(_presolve)
        3    0.000    0.000    0.062    0.021 C:\ANACONDA3\lib\site-packages\pyomo\common\tee.py:417(__exit__)
        1    0.000    0.000    0.004    0.004 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\table.py:7(<module>)
        6    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\common\tee.py:279(decodeIncomingBuffer)
       33    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:147(__enter__)
        2    0.000    0.000    0.001    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\investment_model_pt2.py:44(OFrule2)
        4    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\opt\base\solvers.py:305(__init__)
      413    0.000    0.000    0.000    0.000 {built-in method builtins.abs}
        9    0.000    0.000    0.001    0.000 C:\ANACONDA3\lib\genericpath.py:27(isfile)
      189    0.000    0.000    0.000    0.000 {built-in method math.isfinite}
       48    0.000    0.000    0.000    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\document.py:113(__init__)
        3    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\threading.py:761(__init__)
       12    0.000    0.000    0.000    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\investment_model_pt2.py:51(<genexpr>)
        3    0.000    0.000    0.029    0.010 C:\ANACONDA3\lib\site-packages\pyomo\solvers\plugins\converter\model.py:42(apply)
       33    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:35(_new_module)
        1    0.000    0.000    0.004    0.004 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\body.py:7(<module>)
       48    0.000    0.000    0.000    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\tablerowcontroller.py:32(ncols)
       48    0.000    0.000    0.000    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\pagecontainer.py:14(__init__)
       12    0.000    0.000    0.005    0.000 C:\ANACONDA3\lib\site-packages\pyomo\common\tempfiles.py:333(create_tempfile)
        3    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\opt\results\problem.py:32(__init__)
       48    0.000    0.000    0.000    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\table.py:85(ncols)
       33    0.000    0.000    0.006    0.000 <frozen importlib._bootstrap_external>:1399(find_spec)
        6    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\common\tee.py:260(finalize)
      8/4    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\opt\base\solvers.py:138(__call__)
      194    0.000    0.000    0.000    0.000 {method 'isidentifier' of 'str' objects}
        9    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\contextlib.py:429(callback)
       37    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\block.py:155(sort_names)
        1    0.000    0.000    0.001    0.001 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\text.py:7(<module>)
      248    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\component.py:501(valid_model_component)
        3    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\objective.py:262(__init__)
       12    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\opt\results\container.py:167(__getattr__)
        3    0.000    0.000    0.010    0.003 C:\ANACONDA3\lib\subprocess.py:736(__init__)
      207    0.000    0.000    0.000    0.000 {built-in method _imp.acquire_lock}
      207    0.000    0.000    0.000    0.000 {built-in method _imp.release_lock}
        4    0.000    0.000    0.000    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\model_preparation.py:389(genMax_rule)
        5    0.000    0.000    0.000    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\model_preparation.py:459(flexCostQ_rule)
       45    0.000    0.000    0.000    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\xmlns.py:82(register)
        3    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\expr\symbol_map.py:78(<listcomp>)
       12    0.000    0.000    0.004    0.000 C:\ANACONDA3\lib\site-packages\pyomo\common\tempfiles.py:246(mkstemp)
        1    0.000    0.000    0.000    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\investment_model_pt1.py:716(getFlexFromPT1)
        4    0.000    0.000    0.000    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\model_preparation.py:414(genQMin_rule)
       35    0.000    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:154(_path_isfile)
       33    0.000    0.000    0.000    0.000 {built-in method _imp._fix_co_filename}
       12    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\threading.py:1306(current_thread)
      233    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\initializer.py:188(constant)
       65    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\component.py:519(parent_block)
       54    0.000    0.000    0.000    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\julia\libjulia.py:113(__getattr__)
       48    0.000    0.000    0.000    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\meta.py:209(__init__)
        6    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\threading.py:1071(is_alive)
       70    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\inspect.py:80(ismethod)
       13    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\block.py:278(__nonzero__)
        1    0.000    0.000    0.000    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\const.py:7(<module>)
        6    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\os.py:1019(fdopen)
        9    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\opt\results\results_.py:57(add)
        3    0.000    0.000    0.000    0.000 {built-in method _csv.reader}
        3    0.000    0.000    0.002    0.001 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\julia\core.py:185(__try_getattr)
        3    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\subprocess.py:1134(_get_handles)
      207    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\initializer.py:163(contains_indices)
       33    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:342(__init__)
       38    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1330(_path_importer_cache)
       12    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\opt\base\solvers.py:464(has_capability)
        3    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\contextlib.py:482(__exit__)
      199    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\set.py:3984(dimen)
        3    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\opt\base\formats.py:74(guess_format)
        9    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\common\tee.py:389(<listcomp>)
        6    0.000    0.000    0.000    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\model_preparation.py:547(interv_rule)
        6    0.000    0.000    0.004    0.001 C:\ANACONDA3\lib\site-packages\pyomo\common\tee.py:354(open)
       32    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\common\collections\bunch.py:76(__setattr__)
       12    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\common\collections\bunch.py:81(__getattr__)
       77    0.000    0.000    0.000    0.000 {built-in method _json.encode_basestring_ascii}
        6    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\solvers\plugins\solvers\GLPK.py:144(_default_executable)
        2    0.000    0.000    0.000    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\process_data.py:13(record_bra_from_pyo_result)
       49    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\inspect.py:72(isclass)
        1    0.000    0.000   66.127   66.127 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\SCACOPF.py:413(run_SCACOPF_jl)
       48    0.000    0.000    0.000    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\meta.py:92(__init__)
       16    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\range.py:162(__contains__)
       16    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\set.py:2455(get)
        1    0.000    0.000    0.000    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\model_preparation.py:284(addSet)
        4    0.000    0.000    0.000    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\model_preparation.py:399(genMin_rule)
       36    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\inspect.py:182(isgeneratorfunction)
       12    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\block.py:1494(block_data_objects)
       99    0.000    0.000    0.000    0.000 {built-in method from_bytes}
       96    0.000    0.000    0.000    0.000 {built-in method _thread.get_ident}
        1    0.000    0.000    0.001    0.001 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\styles.py:7(<module>)
       38    0.000    0.000    0.000    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\xmlns.py:33(register_namespace)
        5    0.000    0.000    0.000    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\model_preparation.py:643(loadcurtailQ_rule)
     36/1    0.000    0.000    0.022    0.022 <frozen importlib._bootstrap>:211(_call_with_frames_removed)
       16    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\var.py:589(__new__)
        8    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\component.py:851(getname)
      194    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\inspect.py:2547(annotation)
       36    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\expr\visitor.py:782(__init__)
        5    0.000    0.000    0.000    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\model_preparation.py:639(loadcurtail_rule)
      5/1    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\sre_compile.py:71(_compile)
      194    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\inspect.py:2551(kind)
       12    0.000    0.000    0.005    0.000 C:\ANACONDA3\lib\site-packages\pyomo\common\tempfiles.py:123(create_tempfile)
        3    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\threading.py:944(_stop)
        1    0.000    0.000    0.000    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\variables.py:7(<module>)
       33    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:999(__init__)
      194    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\inspect.py:2543(default)
       12    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\tempfile.py:105(_sanitize_params)
      178    0.000    0.000    0.000    0.000 {method 'getrandbits' of '_random.Random' objects}
       12    0.000    0.000    0.000    0.000 {built-in method nt._getfullpathname}
        3    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\PyomoModel.py:88(__init__)
       12    0.000    0.000    0.004    0.000 C:\ANACONDA3\lib\tempfile.py:295(mkstemp)
        5    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\block.py:1273(component)
      158    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\global_set.py:36(_parent)
       33    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:151(__exit__)
        6    0.000    0.000    0.003    0.001 C:\ANACONDA3\lib\site-packages\pyomo\common\tee.py:426(_start)
        1    0.000    0.000    0.001    0.001 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\filemanager.py:7(<module>)
        3    0.000    0.000    0.000    0.000 {method 'getvalue' of '_io.StringIO' objects}
       33    0.000    0.000    0.000    0.000 {built-in method time.time}
        1    0.000    0.000    0.001    0.001 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\SCACOPF.py:252(process_result_normal)
       42    0.000    0.000    0.000    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\model_preparation.py:555(<genexpr>)
        6    0.000    0.000    0.000    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\model_preparation.py:934(<genexpr>)
        3    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\threading.py:222(__init__)
        4    0.000    0.000    0.000    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\investment_model_pt2.py:60(<genexpr>)
       42    0.000    0.000    0.000    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\invest_check.py:31(<genexpr>)
       12    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\ntpath.py:524(abspath)
        3    0.000    0.000    0.002    0.001 C:\ANACONDA3\lib\json\__init__.py:274(load)
        5    0.000    0.000    0.000    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\model_preparation.py:423(flexPup_rule)
       12    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\tempfile.py:133(rng)
